pid, exe, date, weekday, begintime, endtime, schl, class, teacher, subject, clrm, aio, grade
2500,conhost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
412,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3824,conhost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3888,nvtray.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
928,nvvsvc.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2480,NvStreamNetworkService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2716,SMARTHelperService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
6480,xmp.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1316,nvstreamsvc.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
5984,LMS.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
636,wininit.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2856,svchost.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1244,ZhuDongFangYu.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1964,NvNetworkService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3144,NvBackend.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1840,HeciServer.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1864,IPROSetMonitor.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2228,SL.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3812,360tray.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
6740,Xmp.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
3268,FloatingTools.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
